0.000000000000000000e+00
3.333333333273438281e+00
1.666666666726562385e+00
3.333333333273438726e+00
1.666666666726562607e+00
3.333333333273439170e+00
1.666666666726562607e+00
3.333333333273439614e+00
1.666666666726563717e+00
3.333333333273440502e+00
1.666666666726563939e+00
3.333333333273437837e+00
1.666666666726561274e+00
3.333333333273440946e+00
1.666666666726561274e+00
3.333333333273437837e+00
1.666666666726565715e+00
3.333333333273443611e+00
1.666666666726565937e+00
3.333333333273437837e+00
2.833333333363282414e+00
